,Video_ID,Path,Pain,Observer,Train
53,2_1a,data/horse_2/2_1a/frame_000054.png,0,1,-1
54,2_1a,data/horse_2/2_1a/frame_000055.png,0,1,-1
55,2_1a,data/horse_2/2_1a/frame_000056.png,0,1,-1
56,2_1a,data/horse_2/2_1a/frame_000057.png,0,1,-1
57,2_1a,data/horse_2/2_1a/frame_000058.png,0,1,-1
58,2_1a,data/horse_2/2_1a/frame_000059.png,0,1,-1
59,2_1a,data/horse_2/2_1a/frame_000060.png,0,1,-1
60,2_1a,data/horse_2/2_1a/frame_000061.png,0,1,-1
61,2_1a,data/horse_2/2_1a/frame_000062.png,0,1,-1
62,2_1a,data/horse_2/2_1a/frame_000063.png,0,1,-1
63,2_1a,data/horse_2/2_1a/frame_000064.png,0,1,-1
64,2_1a,data/horse_2/2_1a/frame_000065.png,0,1,-1
65,2_1a,data/horse_2/2_1a/frame_000066.png,0,1,-1
66,2_1a,data/horse_2/2_1a/frame_000067.png,0,1,-1
67,2_1a,data/horse_2/2_1a/frame_000068.png,0,1,-1
68,2_1a,data/horse_2/2_1a/frame_000069.png,0,1,-1
69,2_1a,data/horse_2/2_1a/frame_000070.png,0,1,-1
70,2_1a,data/horse_2/2_1a/frame_000071.png,0,1,-1
71,2_1a,data/horse_2/2_1a/frame_000072.png,0,1,-1
72,2_1a,data/horse_2/2_1a/frame_000073.png,0,1,-1
73,2_1a,data/horse_2/2_1a/frame_000074.png,0,1,-1
74,2_1a,data/horse_2/2_1a/frame_000075.png,0,1,-1
75,2_1a,data/horse_2/2_1a/frame_000076.png,0,1,-1
76,2_1a,data/horse_2/2_1a/frame_000077.png,0,1,-1
77,2_1a,data/horse_2/2_1a/frame_000078.png,0,1,-1
78,2_1a,data/horse_2/2_1a/frame_000079.png,0,1,-1
79,2_1a,data/horse_2/2_1a/frame_000080.png,0,1,-1
80,2_1a,data/horse_2/2_1a/frame_000081.png,0,1,-1
81,2_1a,data/horse_2/2_1a/frame_000082.png,0,1,-1
82,2_1a,data/horse_2/2_1a/frame_000083.png,0,1,-1
83,2_1a,data/horse_2/2_1a/frame_000084.png,0,1,-1
84,2_1a,data/horse_2/2_1a/frame_000085.png,0,1,-1
85,2_1a,data/horse_2/2_1a/frame_000086.png,0,1,-1
86,2_1a,data/horse_2/2_1a/frame_000087.png,0,1,-1
87,2_1a,data/horse_2/2_1a/frame_000088.png,0,1,-1
88,2_1a,data/horse_2/2_1a/frame_000089.png,0,1,-1
89,2_1a,data/horse_2/2_1a/frame_000090.png,0,1,-1
90,2_1a,data/horse_2/2_1a/frame_000091.png,0,1,-1
91,2_1a,data/horse_2/2_1a/frame_000092.png,0,1,-1
92,2_1a,data/horse_2/2_1a/frame_000093.png,0,1,-1
93,2_1a,data/horse_2/2_1a/frame_000094.png,0,1,-1
94,2_1a,data/horse_2/2_1a/frame_000095.png,0,1,-1
95,2_1a,data/horse_2/2_1a/frame_000096.png,0,1,-1
96,2_1a,data/horse_2/2_1a/frame_000097.png,0,1,-1
97,2_1a,data/horse_2/2_1a/frame_000098.png,0,1,-1
98,2_1a,data/horse_2/2_1a/frame_000099.png,0,1,-1
99,2_1a,data/horse_2/2_1a/frame_000100.png,0,1,-1
100,2_1a,data/horse_2/2_1a/frame_000101.png,0,1,-1
101,2_1a,data/horse_2/2_1a/frame_000102.png,0,1,-1
102,2_1a,data/horse_2/2_1a/frame_000103.png,0,1,-1
103,2_1a,data/horse_2/2_1a/frame_000104.png,0,1,-1
104,2_1a,data/horse_2/2_1a/frame_000105.png,0,1,-1
105,2_1a,data/horse_2/2_1a/frame_000106.png,0,1,-1
106,2_1a,data/horse_2/2_1a/frame_000107.png,0,1,-1
107,2_1a,data/horse_2/2_1a/frame_000108.png,0,1,-1
108,2_1a,data/horse_2/2_1a/frame_000109.png,0,1,-1
109,2_1a,data/horse_2/2_1a/frame_000110.png,0,1,-1
110,2_1a,data/horse_2/2_1a/frame_000111.png,0,1,-1
111,2_1a,data/horse_2/2_1a/frame_000112.png,0,1,-1
112,2_1a,data/horse_2/2_1a/frame_000113.png,0,1,-1
113,2_1a,data/horse_2/2_1a/frame_000114.png,0,1,-1
114,2_1a,data/horse_2/2_1a/frame_000115.png,0,1,-1
115,2_1a,data/horse_2/2_1a/frame_000116.png,0,1,-1
116,2_1a,data/horse_2/2_1a/frame_000117.png,0,1,-1
117,2_1a,data/horse_2/2_1a/frame_000118.png,0,1,-1
118,2_1a,data/horse_2/2_1a/frame_000119.png,0,1,-1
119,2_1a,data/horse_2/2_1a/frame_000120.png,0,1,-1
120,2_1a,data/horse_2/2_1a/frame_000121.png,0,1,-1
121,2_1a,data/horse_2/2_1a/frame_000122.png,0,1,-1
122,2_1a,data/horse_2/2_1a/frame_000123.png,0,1,-1
123,2_1a,data/horse_2/2_1a/frame_000124.png,0,1,-1
124,2_1a,data/horse_2/2_1a/frame_000125.png,0,1,-1
125,2_1a,data/horse_2/2_1a/frame_000126.png,0,1,-1
126,2_1a,data/horse_2/2_1a/frame_000127.png,0,1,-1
127,2_1a,data/horse_2/2_1a/frame_000128.png,0,1,-1
128,2_1a,data/horse_2/2_1a/frame_000129.png,0,1,-1
129,2_1a,data/horse_2/2_1a/frame_000130.png,0,1,-1
130,2_1a,data/horse_2/2_1a/frame_000131.png,0,1,-1
131,2_1a,data/horse_2/2_1a/frame_000132.png,0,1,-1
132,2_1a,data/horse_2/2_1a/frame_000133.png,0,1,-1
133,2_1a,data/horse_2/2_1a/frame_000134.png,0,1,-1
134,2_1a,data/horse_2/2_1a/frame_000135.png,0,1,-1
135,2_1a,data/horse_2/2_1a/frame_000136.png,0,1,-1
136,2_1a,data/horse_2/2_1a/frame_000137.png,0,1,-1
137,2_1a,data/horse_2/2_1a/frame_000138.png,0,1,-1
138,2_1a,data/horse_2/2_1a/frame_000139.png,0,1,-1
139,2_1a,data/horse_2/2_1a/frame_000140.png,0,1,-1
140,2_1a,data/horse_2/2_1a/frame_000141.png,0,1,-1
141,2_1a,data/horse_2/2_1a/frame_000142.png,0,1,-1
142,2_1a,data/horse_2/2_1a/frame_000143.png,0,1,-1
143,2_1a,data/horse_2/2_1a/frame_000144.png,0,1,-1
144,2_1a,data/horse_2/2_1a/frame_000145.png,0,1,-1
145,2_1a,data/horse_2/2_1a/frame_000146.png,0,1,-1
146,2_1a,data/horse_2/2_1a/frame_000147.png,0,1,-1
147,2_1a,data/horse_2/2_1a/frame_000148.png,0,1,-1
148,2_1a,data/horse_2/2_1a/frame_000149.png,0,1,-1
149,2_1a,data/horse_2/2_1a/frame_000150.png,0,1,-1
150,2_1a,data/horse_2/2_1a/frame_000151.png,0,1,-1
151,2_1a,data/horse_2/2_1a/frame_000152.png,0,1,-1
152,2_1a,data/horse_2/2_1a/frame_000153.png,0,1,-1
153,2_1a,data/horse_2/2_1a/frame_000154.png,0,1,-1
154,2_1a,data/horse_2/2_1a/frame_000155.png,0,1,-1
155,2_1a,data/horse_2/2_1a/frame_000156.png,0,1,-1
156,2_1a,data/horse_2/2_1a/frame_000157.png,0,1,-1
157,2_1a,data/horse_2/2_1a/frame_000158.png,0,1,-1
158,2_1a,data/horse_2/2_1a/frame_000159.png,0,1,-1
159,2_1a,data/horse_2/2_1a/frame_000160.png,0,1,-1
160,2_1a,data/horse_2/2_1a/frame_000161.png,0,1,-1
161,2_1a,data/horse_2/2_1a/frame_000162.png,0,1,-1
162,2_1a,data/horse_2/2_1a/frame_000163.png,0,1,-1
163,2_1a,data/horse_2/2_1a/frame_000164.png,0,1,-1
164,2_1a,data/horse_2/2_1a/frame_000165.png,0,1,-1
165,2_1a,data/horse_2/2_1a/frame_000166.png,0,1,-1
166,2_1a,data/horse_2/2_1a/frame_000167.png,0,1,-1
167,2_1a,data/horse_2/2_1a/frame_000168.png,0,1,-1
168,2_1a,data/horse_2/2_1a/frame_000169.png,0,1,-1
169,2_1a,data/horse_2/2_1a/frame_000170.png,0,1,-1
170,2_1a,data/horse_2/2_1a/frame_000171.png,0,1,-1
171,2_1a,data/horse_2/2_1a/frame_000172.png,0,1,-1
172,2_1a,data/horse_2/2_1a/frame_000173.png,0,1,-1
173,2_1a,data/horse_2/2_1a/frame_000174.png,0,1,-1
174,2_1a,data/horse_2/2_1a/frame_000175.png,0,1,-1
175,2_1a,data/horse_2/2_1a/frame_000176.png,0,1,-1
176,2_1a,data/horse_2/2_1a/frame_000177.png,0,1,-1
177,2_1a,data/horse_2/2_1a/frame_000178.png,0,1,-1
178,2_1a,data/horse_2/2_1a/frame_000179.png,0,1,-1
179,2_1a,data/horse_2/2_1a/frame_000180.png,0,1,-1
180,2_1a,data/horse_2/2_1a/frame_000181.png,0,1,-1
181,2_1a,data/horse_2/2_1a/frame_000182.png,0,1,-1
182,2_1a,data/horse_2/2_1a/frame_000183.png,0,1,-1
183,2_1a,data/horse_2/2_1a/frame_000184.png,0,1,-1
184,2_1a,data/horse_2/2_1a/frame_000185.png,0,1,-1
185,2_1a,data/horse_2/2_1a/frame_000186.png,0,1,-1
186,2_1a,data/horse_2/2_1a/frame_000187.png,0,1,-1
187,2_1a,data/horse_2/2_1a/frame_000188.png,0,1,-1
188,2_1a,data/horse_2/2_1a/frame_000189.png,0,1,-1
189,2_1a,data/horse_2/2_1a/frame_000190.png,0,1,-1
190,2_1a,data/horse_2/2_1a/frame_000191.png,0,1,-1
191,2_1a,data/horse_2/2_1a/frame_000192.png,0,1,-1
192,2_1a,data/horse_2/2_1a/frame_000193.png,0,1,-1
193,2_1a,data/horse_2/2_1a/frame_000194.png,0,1,-1
194,2_1a,data/horse_2/2_1a/frame_000195.png,0,1,-1
195,2_1a,data/horse_2/2_1a/frame_000196.png,0,1,-1
196,2_1a,data/horse_2/2_1a/frame_000197.png,0,1,-1
197,2_1a,data/horse_2/2_1a/frame_000198.png,0,1,-1
198,2_1a,data/horse_2/2_1a/frame_000199.png,0,1,-1
199,2_1a,data/horse_2/2_1a/frame_000200.png,0,1,-1
200,2_1a,data/horse_2/2_1a/frame_000201.png,0,1,-1
201,2_1a,data/horse_2/2_1a/frame_000202.png,0,1,-1
202,2_1a,data/horse_2/2_1a/frame_000203.png,0,1,-1
203,2_1a,data/horse_2/2_1a/frame_000204.png,0,1,-1
204,2_1a,data/horse_2/2_1a/frame_000205.png,0,1,-1
205,2_1a,data/horse_2/2_1a/frame_000206.png,0,1,-1
206,2_1a,data/horse_2/2_1a/frame_000207.png,0,1,-1
207,2_1a,data/horse_2/2_1a/frame_000208.png,0,1,-1
208,2_1a,data/horse_2/2_1a/frame_000209.png,0,1,-1
209,2_1a,data/horse_2/2_1a/frame_000210.png,0,1,-1
210,2_1a,data/horse_2/2_1a/frame_000211.png,0,1,-1
211,2_1a,data/horse_2/2_1a/frame_000212.png,0,1,-1
212,2_1a,data/horse_2/2_1a/frame_000213.png,0,1,-1
213,2_1a,data/horse_2/2_1a/frame_000214.png,0,1,-1
214,2_1a,data/horse_2/2_1a/frame_000215.png,0,1,-1
215,2_1a,data/horse_2/2_1a/frame_000216.png,0,1,-1
216,2_1a,data/horse_2/2_1a/frame_000217.png,0,1,-1
217,2_1a,data/horse_2/2_1a/frame_000218.png,0,1,-1
218,2_1a,data/horse_2/2_1a/frame_000219.png,0,1,-1
219,2_1a,data/horse_2/2_1a/frame_000220.png,0,1,-1
220,2_1a,data/horse_2/2_1a/frame_000221.png,0,1,-1
221,2_1a,data/horse_2/2_1a/frame_000222.png,0,1,-1
222,2_1a,data/horse_2/2_1a/frame_000223.png,0,1,-1
223,2_1a,data/horse_2/2_1a/frame_000224.png,0,1,-1
224,2_1a,data/horse_2/2_1a/frame_000225.png,0,1,-1
225,2_1a,data/horse_2/2_1a/frame_000226.png,0,1,-1
226,2_1a,data/horse_2/2_1a/frame_000227.png,0,1,-1
227,2_1a,data/horse_2/2_1a/frame_000228.png,0,1,-1
228,2_1a,data/horse_2/2_1a/frame_000229.png,0,1,-1
229,2_1a,data/horse_2/2_1a/frame_000230.png,0,1,-1
230,2_1a,data/horse_2/2_1a/frame_000231.png,0,1,-1
231,2_1a,data/horse_2/2_1a/frame_000232.png,0,1,-1
232,2_1a,data/horse_2/2_1a/frame_000233.png,0,1,-1
233,2_1a,data/horse_2/2_1a/frame_000234.png,0,1,-1
234,2_1a,data/horse_2/2_1a/frame_000235.png,0,1,-1
235,2_1a,data/horse_2/2_1a/frame_000236.png,0,1,-1
236,2_1a,data/horse_2/2_1a/frame_000237.png,0,1,-1
237,2_1a,data/horse_2/2_1a/frame_000238.png,0,1,-1
238,2_1a,data/horse_2/2_1a/frame_000239.png,0,1,-1
239,2_1a,data/horse_2/2_1a/frame_000240.png,0,1,-1
240,2_1a,data/horse_2/2_1a/frame_000241.png,0,1,-1
241,2_1a,data/horse_2/2_1a/frame_000242.png,0,1,-1
242,2_1a,data/horse_2/2_1a/frame_000243.png,0,1,-1
243,2_1a,data/horse_2/2_1a/frame_000244.png,0,1,-1
244,2_1a,data/horse_2/2_1a/frame_000245.png,0,1,-1
245,2_1a,data/horse_2/2_1a/frame_000246.png,0,1,-1
246,2_1a,data/horse_2/2_1a/frame_000247.png,0,1,-1
247,2_1a,data/horse_2/2_1a/frame_000248.png,0,1,-1
248,2_1a,data/horse_2/2_1a/frame_000249.png,0,1,-1
249,2_1a,data/horse_2/2_1a/frame_000250.png,0,1,-1
250,2_1a,data/horse_2/2_1a/frame_000251.png,0,1,-1
251,2_1a,data/horse_2/2_1a/frame_000252.png,0,1,-1
252,2_1a,data/horse_2/2_1a/frame_000253.png,0,1,-1
253,2_1a,data/horse_2/2_1a/frame_000254.png,0,1,-1
254,2_1a,data/horse_2/2_1a/frame_000255.png,0,1,-1
255,2_1a,data/horse_2/2_1a/frame_000256.png,0,1,-1
256,2_1a,data/horse_2/2_1a/frame_000257.png,0,1,-1
257,2_1a,data/horse_2/2_1a/frame_000258.png,0,1,-1
258,2_1a,data/horse_2/2_1a/frame_000259.png,0,1,-1
259,2_1a,data/horse_2/2_1a/frame_000260.png,0,1,-1
260,2_1a,data/horse_2/2_1a/frame_000261.png,0,1,-1
261,2_1a,data/horse_2/2_1a/frame_000262.png,0,1,-1
262,2_1a,data/horse_2/2_1a/frame_000263.png,0,1,-1
263,2_1a,data/horse_2/2_1a/frame_000264.png,0,1,-1
264,2_1a,data/horse_2/2_1a/frame_000265.png,0,1,-1
265,2_1a,data/horse_2/2_1a/frame_000266.png,0,1,-1
266,2_1a,data/horse_2/2_1a/frame_000267.png,0,1,-1
267,2_1a,data/horse_2/2_1a/frame_000268.png,0,1,-1
268,2_1a,data/horse_2/2_1a/frame_000269.png,0,1,-1
269,2_1a,data/horse_2/2_1a/frame_000270.png,0,1,-1
270,2_1a,data/horse_2/2_1a/frame_000271.png,0,1,-1
271,2_1a,data/horse_2/2_1a/frame_000272.png,0,1,-1
272,2_1a,data/horse_2/2_1a/frame_000273.png,0,1,-1
273,2_1a,data/horse_2/2_1a/frame_000274.png,0,1,-1
274,2_1a,data/horse_2/2_1a/frame_000275.png,0,1,-1
275,2_1a,data/horse_2/2_1a/frame_000276.png,0,1,-1
276,2_1a,data/horse_2/2_1a/frame_000277.png,0,1,-1
277,2_1a,data/horse_2/2_1a/frame_000278.png,0,1,-1
278,2_1a,data/horse_2/2_1a/frame_000279.png,0,1,-1
279,2_1a,data/horse_2/2_1a/frame_000280.png,0,1,-1
280,2_1a,data/horse_2/2_1a/frame_000281.png,0,1,-1
281,2_1a,data/horse_2/2_1a/frame_000282.png,0,1,-1
282,2_1a,data/horse_2/2_1a/frame_000283.png,0,1,-1
283,2_1a,data/horse_2/2_1a/frame_000284.png,0,1,-1
284,2_1a,data/horse_2/2_1a/frame_000285.png,0,1,-1
285,2_1a,data/horse_2/2_1a/frame_000286.png,0,1,-1
286,2_1a,data/horse_2/2_1a/frame_000287.png,0,1,-1
287,2_1a,data/horse_2/2_1a/frame_000288.png,0,1,-1
288,2_1a,data/horse_2/2_1a/frame_000289.png,0,1,-1
289,2_1a,data/horse_2/2_1a/frame_000290.png,0,1,-1
290,2_1a,data/horse_2/2_1a/frame_000291.png,0,1,-1
291,2_1a,data/horse_2/2_1a/frame_000292.png,0,1,-1
292,2_1a,data/horse_2/2_1a/frame_000293.png,0,1,-1
293,2_1a,data/horse_2/2_1a/frame_000294.png,0,1,-1
294,2_1a,data/horse_2/2_1a/frame_000295.png,0,1,-1
295,2_1a,data/horse_2/2_1a/frame_000296.png,0,1,-1
296,2_1a,data/horse_2/2_1a/frame_000297.png,0,1,-1
297,2_1a,data/horse_2/2_1a/frame_000298.png,0,1,-1
298,2_1a,data/horse_2/2_1a/frame_000299.png,0,1,-1
299,2_1a,data/horse_2/2_1a/frame_000300.png,0,1,-1
300,2_1a,data/horse_2/2_1a/frame_000301.png,0,1,-1
301,2_1a,data/horse_2/2_1a/frame_000302.png,0,1,-1
302,2_1a,data/horse_2/2_1a/frame_000303.png,0,1,-1
303,2_1a,data/horse_2/2_1a/frame_000304.png,0,1,-1
304,2_1a,data/horse_2/2_1a/frame_000305.png,0,1,-1
305,2_1a,data/horse_2/2_1a/frame_000306.png,0,1,-1
306,2_1a,data/horse_2/2_1a/frame_000307.png,0,1,-1
307,2_1a,data/horse_2/2_1a/frame_000308.png,0,1,-1
308,2_1a,data/horse_2/2_1a/frame_000309.png,0,1,-1
309,2_1a,data/horse_2/2_1a/frame_000310.png,0,1,-1
310,2_1a,data/horse_2/2_1a/frame_000311.png,0,1,-1
311,2_1a,data/horse_2/2_1a/frame_000312.png,0,1,-1
312,2_1a,data/horse_2/2_1a/frame_000313.png,0,1,-1
313,2_1a,data/horse_2/2_1a/frame_000314.png,0,1,-1
314,2_1a,data/horse_2/2_1a/frame_000315.png,0,1,-1
315,2_1a,data/horse_2/2_1a/frame_000316.png,0,1,-1
316,2_1a,data/horse_2/2_1a/frame_000317.png,0,1,-1
317,2_1a,data/horse_2/2_1a/frame_000318.png,0,1,-1
318,2_1a,data/horse_2/2_1a/frame_000319.png,0,1,-1
319,2_1a,data/horse_2/2_1a/frame_000320.png,0,1,-1
320,2_1a,data/horse_2/2_1a/frame_000321.png,0,1,-1
321,2_1a,data/horse_2/2_1a/frame_000322.png,0,1,-1
322,2_1a,data/horse_2/2_1a/frame_000323.png,0,1,-1
323,2_1a,data/horse_2/2_1a/frame_000324.png,0,1,-1
324,2_1a,data/horse_2/2_1a/frame_000325.png,0,1,-1
325,2_1a,data/horse_2/2_1a/frame_000326.png,0,1,-1
326,2_1a,data/horse_2/2_1a/frame_000327.png,0,1,-1
327,2_1a,data/horse_2/2_1a/frame_000328.png,0,1,-1
328,2_1a,data/horse_2/2_1a/frame_000329.png,0,1,-1
329,2_1a,data/horse_2/2_1a/frame_000330.png,0,1,-1
330,2_1a,data/horse_2/2_1a/frame_000331.png,0,1,-1
331,2_1a,data/horse_2/2_1a/frame_000332.png,0,1,-1
332,2_1a,data/horse_2/2_1a/frame_000333.png,0,1,-1
333,2_1a,data/horse_2/2_1a/frame_000334.png,0,1,-1
334,2_1a,data/horse_2/2_1a/frame_000335.png,0,1,-1
335,2_1a,data/horse_2/2_1a/frame_000336.png,0,1,-1
336,2_1a,data/horse_2/2_1a/frame_000337.png,0,1,-1
337,2_1a,data/horse_2/2_1a/frame_000338.png,0,1,-1
338,2_1a,data/horse_2/2_1a/frame_000339.png,0,1,-1
339,2_1a,data/horse_2/2_1a/frame_000340.png,0,1,-1
340,2_1a,data/horse_2/2_1a/frame_000341.png,0,1,-1
341,2_1a,data/horse_2/2_1a/frame_000342.png,0,1,-1
342,2_1a,data/horse_2/2_1a/frame_000343.png,0,1,-1
343,2_1a,data/horse_2/2_1a/frame_000344.png,0,1,-1
344,2_1a,data/horse_2/2_1a/frame_000345.png,0,1,-1
345,2_1a,data/horse_2/2_1a/frame_000346.png,0,1,-1
346,2_1a,data/horse_2/2_1a/frame_000347.png,0,1,-1
347,2_1a,data/horse_2/2_1a/frame_000348.png,0,1,-1
348,2_1a,data/horse_2/2_1a/frame_000349.png,0,1,-1
349,2_1a,data/horse_2/2_1a/frame_000350.png,0,1,-1
350,2_1a,data/horse_2/2_1a/frame_000351.png,0,1,-1
351,2_1a,data/horse_2/2_1a/frame_000352.png,0,1,-1
352,2_1a,data/horse_2/2_1a/frame_000353.png,0,1,-1
353,2_1a,data/horse_2/2_1a/frame_000354.png,0,1,-1
354,2_1a,data/horse_2/2_1a/frame_000355.png,0,1,-1
355,2_1a,data/horse_2/2_1a/frame_000356.png,0,1,-1
356,2_1a,data/horse_2/2_1a/frame_000357.png,0,1,-1
357,2_1a,data/horse_2/2_1a/frame_000358.png,0,1,-1
358,2_1a,data/horse_2/2_1a/frame_000359.png,0,1,-1
359,2_1a,data/horse_2/2_1a/frame_000360.png,0,1,-1
360,2_1a,data/horse_2/2_1a/frame_000361.png,0,1,-1
361,2_1a,data/horse_2/2_1a/frame_000362.png,0,1,-1
362,2_1a,data/horse_2/2_1a/frame_000363.png,0,1,-1
363,2_1a,data/horse_2/2_1a/frame_000364.png,0,1,-1
364,2_1a,data/horse_2/2_1a/frame_000365.png,0,1,-1
365,2_1a,data/horse_2/2_1a/frame_000366.png,0,1,-1
366,2_1a,data/horse_2/2_1a/frame_000367.png,0,1,-1
367,2_1a,data/horse_2/2_1a/frame_000368.png,0,1,-1
368,2_1a,data/horse_2/2_1a/frame_000369.png,0,1,-1
369,2_1a,data/horse_2/2_1a/frame_000370.png,0,1,-1
370,2_1a,data/horse_2/2_1a/frame_000371.png,0,1,-1
371,2_1a,data/horse_2/2_1a/frame_000372.png,0,1,-1
372,2_1a,data/horse_2/2_1a/frame_000373.png,0,1,-1
373,2_1a,data/horse_2/2_1a/frame_000374.png,0,1,-1
374,2_1a,data/horse_2/2_1a/frame_000375.png,0,1,-1
375,2_1a,data/horse_2/2_1a/frame_000376.png,0,1,-1
376,2_1a,data/horse_2/2_1a/frame_000377.png,0,1,-1
377,2_1a,data/horse_2/2_1a/frame_000378.png,0,1,-1
378,2_1a,data/horse_2/2_1a/frame_000379.png,0,1,-1
379,2_1a,data/horse_2/2_1a/frame_000380.png,0,1,-1
380,2_1a,data/horse_2/2_1a/frame_000381.png,0,1,-1
381,2_1a,data/horse_2/2_1a/frame_000382.png,0,1,-1
382,2_1a,data/horse_2/2_1a/frame_000383.png,0,1,-1
383,2_1a,data/horse_2/2_1a/frame_000384.png,0,1,-1
384,2_1a,data/horse_2/2_1a/frame_000385.png,0,1,-1
385,2_1a,data/horse_2/2_1a/frame_000386.png,0,1,-1
386,2_1a,data/horse_2/2_1a/frame_000387.png,0,1,-1
387,2_1a,data/horse_2/2_1a/frame_000388.png,0,1,-1
388,2_1a,data/horse_2/2_1a/frame_000389.png,0,1,-1
389,2_1a,data/horse_2/2_1a/frame_000390.png,0,1,-1
390,2_1a,data/horse_2/2_1a/frame_000391.png,0,1,-1
391,2_1a,data/horse_2/2_1a/frame_000392.png,0,1,-1
392,2_1a,data/horse_2/2_1a/frame_000393.png,0,1,-1
393,2_1a,data/horse_2/2_1a/frame_000394.png,0,1,-1
394,2_1a,data/horse_2/2_1a/frame_000395.png,0,1,-1
395,2_1a,data/horse_2/2_1a/frame_000396.png,0,1,-1
396,2_1a,data/horse_2/2_1a/frame_000397.png,0,1,-1
397,2_1a,data/horse_2/2_1a/frame_000398.png,0,1,-1
398,2_1a,data/horse_2/2_1a/frame_000399.png,0,1,-1
399,2_1a,data/horse_2/2_1a/frame_000400.png,0,1,-1
400,2_1a,data/horse_2/2_1a/frame_000401.png,0,1,-1
401,2_1a,data/horse_2/2_1a/frame_000402.png,0,1,-1
402,2_1a,data/horse_2/2_1a/frame_000403.png,0,1,-1
403,2_1a,data/horse_2/2_1a/frame_000404.png,0,1,-1
404,2_1a,data/horse_2/2_1a/frame_000405.png,0,1,-1
405,2_1a,data/horse_2/2_1a/frame_000406.png,0,1,-1
406,2_1a,data/horse_2/2_1a/frame_000407.png,0,1,-1
407,2_1a,data/horse_2/2_1a/frame_000408.png,0,1,-1
408,2_1a,data/horse_2/2_1a/frame_000409.png,0,1,-1
409,2_1a,data/horse_2/2_1a/frame_000410.png,0,1,-1
